4	84.54551	-5.06705	-1.18960	0.72983	0.35716	0.43428	0.02281	0.06096	0.23395	0.12003	0.04882	0.05960	0.07427
5	84.08688	-4.79865	-1.23806	0.67652	0.44231	0.28390	0.09513	0.30574	0.07791	0.14625	0.11624	0.17191	0.15824
1	84.04860	-4.89576	0.99578	0.56966	0.47734	0.39139	0.13956	0.10681	0.09145	0.16357	0.05206	0.14677	0.18561
2	84.70409	-4.78794	-1.09798	0.25954	0.41997	0.44856	0.05583	0.41059	0.20992	0.10019	0.22710	0.15720	0.27286
3	83.70193	-5.19741	0.89070	0.81840	0.36053	0.36013	0.10702	0.13171	0.14332	0.21743	0.11624	0.27104	0.09248
4	83.88870	-5.25773	-1.26387	0.70056	0.81438	0.61050	0.10235	0.22683	0.14842	0.00471	0.11010	0.19108	0.00062
5	84.00728	-4.82038	0.92439	0.49010	0.05937	0.07986	0.27633	0.62430	0.08924	0.08682	0.00904	0.01685	0.17450
1	83.66897	-5.12136	-1.43377	0.68365	0.47379	0.03308	0.13749	0.53131	0.41318	0.39772	0.28196	0.14952	0.06060
2	84.00742	-5.04176	-1.56966	0.95008	0.42824	0.32419	0.29685	0.35815	0.03756	0.19553	0.00021	0.39730	0.06097
3	84.08653	-5.04084	-1.33857	0.97283	0.41514	0.45234	0.37960	0.06284	0.02960	0.03271	0.32898	0.02195	0.00195
4	84.17265	-4.96871	-1.37687	0.36656	0.35257	0.11558	0.13985	0.12120	0.21224	0.31442	0.04336	0.18288	0.01061
5	84.23599	-4.90570	-1.40279	0.96755	0.43023	0.12536	0.12707	0.02035	0.05192	0.09525	0.13032	0.00987	0.14126
1	83.90562	-4.77112	-1.37110	0.35971	0.43895	0.51337	0.41199	0.35439	0.01533	0.03900	0.21264	0.25152	0.30276
2	84.47812	-4.97607	-1.15425	0.46893	0.44590	0.37807	0.31350	0.10401	0.04749	0.25200	0.30794	0.17912	0.04431
3	84.02345	-4.60690	0.75200	0.56900	0.18592	0.04760	0.02544	0.03197	0.06204	0.26588	0.00959	0.29178	0.07326
4	83.88446	-4.78622	0.80405	0.68454	0.52333	0.42176	0.22421	0.03172	0.08266	0.23360	0.02657	0.12202	0.29971
5	84.64705	-4.80579	-1.30373	0.87763	0.35364	0.36384	0.26263	0.18352	0.06931	0.18015	0.13706	0.22233	0.17582
